RGIId,CenLat,CenLon,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-07.00490,78.6651,12.1249,-1180.510979907335,-1874.9288501629924,-1051.0187524206278,-595.0315676849136,-1289.4504811141258,-1299.8446607634512,-880.1324738736954,-1170.3556423520354,-1382.8489263320175,-1087.5056284701552,-1056.444888573037,-1077.2043284946617,-1097.9638074343918,-1300.0935317969188,-1735.413497182944,-1310.519928650282,-678.3457134408811,-1004.842506694702,-678.4056813283621,-642.1605028313704,-1186.2992050557664,-896.8312640349251,-366.1401973125229,-1186.0139795420607,-836.6325006074593,-820.8289498463816,-566.0679339968885,-351.30298684321053,-1206.5333475569569,-561.0110986022366,-701.0050958420376,-376.2152556607002,-821.1171389986264,-986.3065242065906,-775.9594822858318,-805.8950536484537,-311.03528067331405,-520.6291679372815,-1005.8670521394482,-815.5476681441401,-565.0370195838774,-131.98808007175725,-816.6614931842682,-742.4432665269003,-953.5510316356332,-242.0066311015828,-434.0926367585727,-1221.6207812995683,-384.0143541284514,-492.3875045648213,22.56024342933756,-386.3648121036475,-775.6384183752732,-509.6314751540549,-146.1060724887822,-630.7651698062864,-410.83164189205786,-609.2417832658823,-673.1197835419032,-791.3995020606485,-666.3771928466108,-556.5450535765983,-211.41191527894023,-472.1002888715827,-356.42989557943093,-1070.357440644897,-556.5049192638509,-1422.9834443643672,-370.88879514697584,-978.4224166703508,-1294.5232500006668,-996.6339388652312,-1182.051824823455,-843.5001692033403,-1898.493233956128,-614.7346440390663,-1801.7350395609285,-1169.6648883643998
RGI60-07.00513,78.6499,12.253,-1089.0818351044372,-1775.877018404287,-960.9887546363748,-509.9899054859539,-1196.7856889527698,-1207.0552219479116,-791.9332975315244,-1078.9639391483488,-1289.1166939809086,-996.9999186746444,-966.2684106127105,-986.7889246861168,-1007.3094157035164,-1207.2118401853884,-1637.7481415738682,-1217.5010106154616,-592.2455929843051,-915.1518409691228,-592.2823872057295,-556.4235434646196,-1094.586376687056,-806.1984330319227,-275.52432530833465,-1095.37404448246,-746.0408456750146,-730.1502312917878,-475.4034942166388,-260.65404507988944,-1115.9013758133915,-470.3262011155539,-610.3195725668877,-285.5531690190488,-730.4528998323068,-895.6725009168802,-685.3099615226045,-715.2640737813156,-220.45083215681416,-430.04894583397993,-915.3651154252228,-725.0855077587543,-474.6145835766041,-44.26563968521073,-726.9558179328689,-656.4463938000644,-866.5454418287247,-154.783150363883,-345.37464069417604,-1131.263759777337,-293.2006047647149,-549.7611029255795,14.20176375549051,-396.5247103424844,-787.2062310283941,-475.26139735927535,-112.90151167881824,-611.3255880615814,-407.0085678803763,-643.1921686349596,-752.1729277984801,-792.8988686559323,-611.5199442785133,-486.5815420172943,-151.55523541470978,-403.7319398148194,-324.8913033560221,-1032.0170035782644,-475.6670707797658,-1322.463128312009,-311.5676964189421,-876.8582999564705,-1231.340230147552,-882.820289522491,-1073.6325783815694,-787.6103058751236,-1821.9452354199543,-592.9829375012404,-1703.0260601992245,-1113.8203194318776
RGI60-07.00813,79.0867,14.3275,-786.5220786132173,-1442.3033796203763,-669.1165591810063,-242.3436954877052,-898.4784051438877,-910.9221928390268,-518.671366248175,-794.7577231944812,-997.8149404305088,-723.0151242237057,-697.0854827166181,-720.0405533810614,-743.0880441877136,-936.910711725366,-1350.245557089173,-953.9091977627328,-362.3893292220421,-673.0187344551265,-368.81835976425145,-337.3497351101003,-851.5993603554612,-569.3566397596328,-38.67817758132654,-858.4646728456474,-509.1670225530296,-493.12136148180593,-238.35825105624352,-23.591409750468653,-878.8203316152634,-233.1259561987796,-373.0689655371229,-48.28113016632051,-493.1185110297899,-658.3146512213413,-447.857740233593,-477.7562401598542,17.083996274965315,-192.41567114639764,-677.7210962740213,-487.3579730603226,-236.77928844095896,191.35896156116257,-489.43290733302655,-421.8787378388378,-630.8438363466245,81.42119680670716,-107.40288670240368,-891.167410961839,-51.767223815515806,-769.6287788838117,-46.64014874745263,-458.5110921042145,-837.8035230326942,-360.4484862596304,40.04531037286586,-498.4216363257193,-488.3072908003026,-811.4376362317341,-1108.0551938323747,-887.8230618010128,-426.8632637560941,-240.75103971144657,86.10862620456939,-120.604573910282,-142.2499400770602,-790.4002011121927,-75.60041017079075,-887.9575231803531,-98.0622822593184,-450.743940869299,-862.0061422403412,-418.9572157512123,-594.9098427589702,-497.37872566699593,-1461.3901202342313,-427.9086683130227,-1251.4939365042792,-824.8236354000791
RGI60-07.01079,77.9714,14.0691,-1110.523991066132,-1756.3545407498905,-983.5143704292038,-554.2648498173587,-1199.6583055917513,-1205.8578968871088,-810.107937224977,-1077.5370361499688,-1272.294008275584,-992.597222160946,-959.8818993527184,-975.7429077398408,-991.8811028222584,-1177.8835877511478,-1582.3259176410368,-1183.857196665147,-593.2361397499828,-898.271606689046,-593.2961932279405,-559.4404428369655,-1067.821684287332,-784.9075037368686,-254.06656510866733,-1074.0543738313609,-724.3498556922518,-709.0758517282936,-454.2322504888149,-239.3963303266821,-1094.569437656588,-449.450526151788,-589.5563486284029,-264.76853599480364,-709.8787332711631,-875.1338527953299,-646.0931174660475,-695.4412738950042,-200.8184476816458,-411.0558672808995,-896.6689989078699,-707.2254526076532,-457.9698474566106,-28.78808099186257,-713.8659564426098,-647.2855782760785,-929.2634798904578,-280.35891060727545,-533.4042419910857,-1227.9283760775004,-399.848995170414,-842.9754526222837,-666.978036626154,-634.6643913029172,-1039.8877957417271,-722.1126750854891,-537.4289773962621,-1045.1245112571232,-717.1512146569493,-983.1374784396254,-1135.3187871124796,-1002.5633080847196,-789.0777504936805,-711.1380220798967,-405.011870927917,-818.7011671575765,-547.1038465309614,-1232.6937903634785,-605.9700947935979,-1371.9295011420734,-532.2641527824687,-1034.6719389353254,-1429.4541519673062,-1031.5446944556595,-1210.3185640239035,-1040.035469921104,-1984.335487950373,-949.9913240226113,-1859.469135845229,-1302.180649251831
RGI60-07.00124,77.507,14.3476,-964.3724830967972,-1618.393517728745,-842.6324589459748,-413.3408780244315,-1067.3704219196488,-1077.267754637113,-682.1437087572731,-955.55693697217,-1155.7760805543446,-877.7767900091831,-848.6510533417901,-868.326596398641,-888.0052970887822,-1078.48054774386,-1488.5504220487094,-1088.5745490264449,-493.4091147822629,-801.0116367773512,-493.76043526162414,-459.78100770089696,-972.3424852542382,-688.832888215909,-158.0826632285767,-978.23211230837,-628.5546619561406,-613.5458742127558,-358.777278995923,-144.00424201998342,-999.2247506994208,-354.26271045429246,-494.4100765498628,-169.59347931665457,-614.6864535655893,-779.8215958726588,-543.5111391629342,-599.8023363311803,-104.79809995802478,-314.59650374919283,-799.452672965661,-609.0587803024818,-358.4610296643914,74.19738708943846,-608.7924093211011,-535.2982729552892,-834.1441248351005,-130.95628731962086,-394.0903893907032,-1036.204941655623,-196.3539934951266,-640.1327743670985,-659.7652545479301,-370.3793199532922,-790.5338794708388,-505.23233315189566,-436.0571563299506,-940.4490702226316,-549.0449135994613,-861.4694183118423,-1009.726724248947,-780.9633639095446,-570.8972494901683,-502.5120946189669,-208.70744085785515,-693.9007686776458,-285.9496213861317,-978.3316111053844,-350.6869130920912,-1090.0758187421618,-233.91656165632327,-710.8726229719502,-1159.403774169557,-710.9058382179775,-854.3228330927354,-704.7521755347059,-1636.3244826923024,-658.5497784274552,-1544.3197542431124,-983.5139070779952
RGI60-07.00464,78.464,13.7965,-698.4587378368658,-1371.813519906562,-572.5405656346559,-130.103545104817,-803.4279568883102,-813.3089101876378,-406.0198838887479,-687.2805738652643,-893.1385012343933,-606.4354314682257,-576.04558868975,-595.9034218077288,-615.7499199197216,-811.4967950817705,-1233.4066356410656,-820.9969971175308,-207.5491370955698,-523.920127525138,-207.0326383185631,-171.63000916213156,-699.1818602957029,-412.56264255912,118.16800362209402,-701.6950469547535,-352.25946374499813,-336.49230115847257,-81.70701789024511,133.0777662180383,-722.1380250415656,-76.6534511063871,-216.66037530341293,108.12148239644274,-336.81731761677065,-502.0377995045081,-291.76907500094603,-321.7825874393535,172.99137629171548,-36.74665083211009,-522.1189648789116,-332.0047621647393,-81.7556869796368,343.8778609020748,-335.3792036207186,-271.8313504398353,-480.1524517532853,232.14606639720452,44.054543218260136,-739.4452219756029,99.30143614136006,-330.0071962906262,289.22805082032784,-122.87689198817648,-524.8934358006311,-163.42347382570588,190.084709060814,-329.0251136056113,-165.68289456358798,-452.2272664774568,-627.9561443531455,-551.9332424722625,-284.1937482538529,-138.07509337665687,241.57975127842332,-37.75269159331405,14.47073630674235,-646.3129278706593,-69.69965709624219,-904.560544981064,34.43669442377728,-456.1865292934624,-820.4267196873301,-466.019061062707,-625.1291534780545,-433.1546516504048,-1439.664739002885,-285.07432990623903,-1288.6616664697583,-761.3573869021253
RGI60-07.00570,78.7023,17.2916,-444.1055339942921,-1039.510417617767,-333.7585774401377,56.68155806313164,-538.7583318258232,-548.0195003772142,-188.70409190806507,-437.7989288501167,-620.2962664860135,-367.606780862528,-341.41743477119144,-359.6545720992605,-377.9108398618537,-551.6170379627665,-925.182925921656,-561.5914646420831,-20.39076649194716,-300.7728185153107,-21.6364392757536,8.782408975345861,-458.2058746287794,-183.6759905918269,346.3576714697146,-474.3526370646364,-125.61847828219254,-110.96025555003745,142.92982030098867,356.7630927671997,-499.465828157299,144.74844383712528,3.5293583183592965,327.0735003825767,-119.27033043291496,-285.9220954889875,-77.33172362261533,-109.07672464041045,383.8763721608057,172.0178126192556,-315.49668040713686,-127.88057131037078,119.57050536401,545.5268960239026,-139.78324445798424,-75.70869930356602,-289.9204183731192,416.7701794547367,220.30802143414775,-573.2970798509638,254.99991485155837,-205.83115733678372,404.0118457685328,-33.392831391407995,-415.1265411322906,-24.478246969997485,377.201955814668,-137.49145493238856,12.724623328216344,-253.3628243188708,-425.8907790770525,-296.1893629196917,-127.28735233993264,-169.51281312213266,129.177779661771,-202.17893185363275,19.47344124185677,-548.6031578356656,163.07462374817126,-547.7419291497279,71.54304685588652,-345.97253468941204,-312.4528339824623,11.120252608198506,-390.6199427811554,-199.02811808136624,-1108.0743699086995,-163.74458676583816,-956.1694109467004,-438.5746106520672
RGI60-07.01047,78.1471,15.4277,-617.9103139593277,-1233.8869088436743,-503.3292181455666,-99.07112375468084,-715.0630993367469,-724.4287385622162,-352.3574742036178,-609.9029161838141,-798.5194770265164,-536.764673898603,-509.3977133449473,-527.9954332802153,-546.6013041218544,-726.0651873300037,-1112.3445609469825,-735.7479455096332,-175.3337369307089,-465.1343667158306,-175.8888230130158,-144.01469017350414,-626.8718205010333,-348.95752956260327,181.54361017049035,-638.7262357793786,-289.4362548506998,-274.3616876417018,-19.89916147473805,194.541622528299,-661.0411049046223,-16.226526633105564,-156.73556245858876,167.59845502988463,-277.93126632320684,-443.6660318281408,-234.1442521367889,-264.83491494874033,229.29980094989529,18.677601542129864,-467.38376829107966,-278.2145130473832,-29.03368636619992,399.1853642475421,-284.00658782108144,-215.75774439825076,-486.51621671161337,216.3665184432895,-25.57104869294672,-721.5983600633477,110.040124433979,-341.94650146787683,-144.35975607579212,-131.3710363141409,-536.3875706720937,-196.6158206957417,70.25946541866367,-463.1241308841155,-223.0788294903616,-454.1066771585277,-605.9982313982268,-430.3406527201224,-209.3900228572745,-134.9553624555986,171.394138808802,-173.63386434306753,-5.668096877698609,-620.1629931884435,-26.809564844410204,-731.0184402976198,-22.89682794544748,-430.6604480963608,-736.5163864021666,-367.4164974372168,-575.4768459865736,-375.218120583526,-1338.3306053872243,-300.7441376658824,-1229.1215050918545,-660.9523457774853
RGI60-07.00861,79.722,16.8615,-286.4121900955311,-928.2132475161052,-167.5659614272507,253.2213928998173,-388.6223848146721,-398.6561172199176,-11.422072668581189,-279.9642199534832,-476.726550365357,-204.4257233893668,-176.2602358797297,-195.98241858057256,-215.7280451980144,-403.02817367356096,-805.750010234198,-413.9313070856389,169.3195472747154,-132.97538486357132,167.8015243840602,200.49395251827883,-302.9482145133568,-21.942766459161785,508.0263809375202,-312.92060346485283,35.84658888476386,49.99394515525151,303.75285304454513,517.4410841367248,-338.94820492987185,304.80848306204405,163.30902752664474,486.6356689441404,39.93840483015603,-126.9816892616594,81.11347843792187,48.95012873878854,541.528224602792,329.05103934080347,-158.88578906696904,28.04525408526892,274.6748984438424,703.6826599861365,14.432866000431858,82.32216937532326,-134.79148724126034,569.946816989618,369.0406252028724,-430.0992973087811,393.7940917398153,-75.36482279992181,529.8828272239018,79.58967805784685,-287.68822625776806,112.81203256843128,531.8108245592628,23.157782638939,163.57714461936317,-90.27385264981388,-260.64751384343145,-131.71253794159165,131.05240238813928,237.02299881869283,563.6215755909358,312.0919133998799,404.89731645334746,-248.9114827152478,402.8951383890493,-397.79885287151865,428.6747395556945,4.404184168672181,-284.2760751566233,93.88228152785044,-137.82588773225723,67.54534515560326,-919.9677397899718,172.1238467651766,-768.6555747495506,-252.12376620852103
RGI60-07.00768,79.6167,12.466,-581.0501477633477,-1264.5946274326016,-458.6440997801338,-13.78607592156429,-697.7143593764181,-710.6980965389799,-301.8627046119124,-589.6994363354984,-801.4477932695328,-515.1436194837927,-488.312318539626,-512.5161072502293,-536.9194454920105,-739.4641409511902,-1170.9872710737134,-758.753411449942,-143.32979980809537,-468.5889405793205,-153.358518268687,-122.86303952098646,-661.7164066009946,-378.9537700624566,147.5414049368366,-676.432557749671,-329.6132057864949,-316.7643781850437,-61.7142166983378,153.34024076449364,-701.6004389599526,-56.54963181378397,-196.48268006591235,128.5957352091836,-316.323094757659,-481.2265845629691,-271.1285352407901,-301.01148143774446,194.12567663660184,-15.727963753769512,-500.54595246779184,-310.3456324916121,-60.11329093812383,376.2822011589904,-310.75049562580057,-233.38980744785303,-445.52245696161657,278.7853419774868,105.59211943267256,-659.7100283092236,201.7678654445924,-234.55636398135425,411.1999383293139,-1.1407640682855806,-369.887868683072,3.68569478252854,357.2178859029342,-146.64228454293666,-15.602257224229092,-312.76203818652874,-496.17550289821486,-375.13433497999335,-85.98582773660534,78.95475051903347,401.6000639540775,181.91077002973336,246.9442915807197,-446.0386374087056,188.68552369478945,-626.4151226536992,318.8591048792392,-190.95391547552464,-612.4633382474894,-189.99679124754735,-381.94068612975536,-179.23370635798136,-1188.7286820738482,-48.06933684769255,-1029.1634955239786,-509.8470228531626
RGI60-07.00231,77.461,15.2378,-546.1195352534371,-1198.5606955751127,-424.0897458559966,4.621304291491715,-647.7937970648032,-657.3614388861453,-262.70978412278515,-535.2334491457322,-734.6944681381017,-456.88336523306754,-427.4258439483762,-446.6512991699429,-465.8583285893064,-655.4944247778628,-1064.257360871061,-664.5791179560468,-70.07456487698623,-376.4862205693342,-69.24703190338903,-34.68950416988075,-545.5281298196122,-261.4686468284531,270.06289303370124,-549.229195968923,-198.6562457214307,-182.62315245559392,73.21423886477137,289.1516012861723,-564.7958066748571,81.59228649622744,-57.0056340704993,269.5177666254961,-173.663835869868,-336.67262623120274,-96.70249176468054,-151.52221240951218,346.56845804563136,140.3269424220914,-340.45927729906145,-145.33519231097316,110.74663156044424,549.4767314037231,-126.16747734245116,-44.97164120441008,-342.67947578696106,365.3922105625181,91.9725251850156,-546.6240835448591,283.4904890470526,-180.6840554403439,-279.12824416243063,29.5427278395982,-387.1130468474806,-90.49818950148192,-6.601939654533027,-512.0848769970894,-109.26241471658712,-373.5384587528847,-544.7455273067278,-361.20345064457774,-165.11422644162886,-106.05680253254248,181.3969005074593,-322.97936571796293,91.26447244033278,-601.1393659632033,23.676093398249545,-708.3795742632741,138.28709213327073,-337.29992216124805,-790.4987553259467,-338.20732469047994,-476.69557983747626,-332.0913495161399,-1257.761693948523,-292.67217698312,-1169.358424572299,-605.0657135470691
RGI60-07.01100,77.8358,14.4077,-1192.8338004038042,-1843.6784919371669,-1070.5149267746667,-642.3996508788134,-1293.1990113725792,-1302.4552496985482,-908.3097224252843,-1179.9718493994806,-1378.713255275881,-1101.1487552658589,-1071.4241050128658,-1090.275899090571,-1109.1020792187114,-1298.00258605968,-1705.5760099501208,-1306.3502407203127,-712.6890102679904,-1018.1005366334924,-711.10726411156,-676.2348165080746,-1185.6424884616006,-901.3832862994964,-369.48480111835215,-1188.3744177719527,-837.466603307508,-820.9850564576147,-564.7997080181531,-348.531030567661,-1202.1703210730184,-555.441944213344,-693.7859750845578,-367.0827774845953,-810.1307712131845,-973.1240897988172,-739.5924850473972,-788.2708277805897,-290.6323702397814,-497.52932110192006,-979.3393241928276,-785.5780390296745,-531.3029330285187,-95.66117948734056,-773.5290465798575,-696.1754021064232,-969.5995299293828,-257.86346470967686,-497.2773625368732,-1161.9725139250302,-313.816496089454,-736.4288025950526,-585.8852730804588,-442.08738038924434,-863.423379240913,-579.9245018593748,-482.071004479616,-989.7403398774024,-645.1238442297274,-897.7161734492088,-1037.4714245150112,-942.069505617696,-818.0897903422531,-790.2712231014849,-472.58218540149534,-963.57297652773,-636.9118623406298,-1306.264941843466,-699.5258628786079,-1461.607418951599,-606.6452432659353,-1138.132443698421,-1560.850924046289,-1140.9404677318576,-1291.521524928885,-1131.719161474918,-2036.3530743051576,-1041.1146419406923,-1949.887379566229,-1366.201055062437
RGI60-07.01103,78.1422,15.2096,-864.9625144173727,-1508.1873634340825,-745.1301463007097,-322.84763373778065,-966.0804918243778,-975.7682824989996,-587.0918623424794,-855.9647531509069,-1052.846995236515,-779.3714673660133,-750.6796929039693,-769.988039469828,-789.3006829579836,-976.6040955467492,-1379.8946160374453,-986.4556436155927,-401.0378804192082,-703.5530669380261,-401.32407019368895,-367.8796311742407,-871.998152539248,-590.0131584642811,-59.349625275639255,-879.4492234563422,-529.9816370685356,-514.7196483611526,-260.0613886280936,-45.41495200846533,-900.7813360401012,-255.73822172836088,-396.0066844497177,-71.4187452576527,-516.6795695503358,-682.1296699913761,-454.1690836610403,-502.674429012124,-8.19738400290734,-218.45367412584685,-704.1241956906026,-514.5353873192361,-264.9035100979918,163.7604783693593,-518.8739307105362,-450.1135750221569,-719.532054395544,-15.880240573981585,-256.4680482348152,-952.7594960156014,-123.1011868392714,-569.9962272607148,-365.8436034086349,-357.59274857744,-761.3357279951811,-431.84493038459686,-219.57044612328036,-728.8527430962587,-409.3019481525395,-677.1519131086586,-830.2242155381291,-671.3524070348262,-452.486553311952,-377.604601032097,-71.31578154440514,-477.8720020036534,-210.96085961355817,-889.7067088359337,-258.5085964835876,-1024.9407460622626,-198.13343937105785,-682.1877499415527,-1056.2659085990038,-643.9483474035105,-825.5530398612652,-652.3849060166741,-1601.4271273988888,-573.0120667854717,-1482.2185669565015,-932.0871125795328
RGI60-07.01104,78.1382,15.3322,-803.2740819084777,-1446.4101723340525,-684.099863975753,-262.3735707393456,-905.5464763134466,-915.5572316684091,-527.4490046418708,-796.5152956907866,-993.645527869274,-720.7073657028648,-692.4227230667154,-712.1243751362466,-731.8455144646472,-919.474752098819,-1322.9811548876733,-930.24433678303,-345.66066223026803,-648.5083574262394,-346.98886158511505,-314.11890758820675,-818.5204413645173,-537.1949241221611,-7.163379716025949,-827.9267285297194,-479.1516647621885,-464.6227708427855,-210.73003634043076,3.1110246355487288,-853.1037490652011,-208.9587960477324,-350.1735475430261,-26.585653449303454,-472.9073848846671,-639.4820513090958,-412.5697540539028,-462.4990653990221,30.619045459767054,-181.0926681708794,-668.319755051501,-480.40507138296346,-232.57602520738263,194.19656307653088,-490.582713907486,-424.04134301458566,-696.5571309613811,4.3072980993655285,-239.76602953006525,-938.4041433899228,-112.31308977024428,-563.7521868744999,-368.4303295067462,-359.97418619987815,-768.5458698958722,-443.96883683802537,-237.2311634234321,-745.9114453071411,-424.224124115933,-690.5215018803417,-839.7555547758097,-627.7822122211332,-398.5277292312883,-319.48958935189603,-9.640316288260212,-411.6544494235693,-110.15533047084637,-783.4103199739528,-148.55825979038343,-910.1260172790152,-75.54689001755128,-520.2671697578153,-891.9568045683961,-478.61696694015393,-659.7549898003654,-486.7560146897192,-1438.2736081450305,-415.2324125138672,-1327.0568617424815,-780.5964789416512
RGI60-07.01559,78.9255,18.349,-524.3589561946774,-1162.20514874708,-416.3101277779036,-6.043597346997522,-644.6664225770854,-660.0646252217582,-283.69730170543073,-554.7408954434947,-755.2210089351574,-493.07940935941417,-472.1043028076149,-498.6056757958254,-525.3080553533931,-717.4756224672998,-1122.2616027882152,-742.8945107233388,-174.39182357470392,-479.3583352940789,-188.55121205498824,-161.37077224716367,-662.0078406792228,-384.4034081474964,146.51522698043485,-673.3451195724749,-323.5720728036661,-308.0852816375433,-53.112514510399365,161.86838175570327,-693.1414913484763,-47.76854016774854,-187.6441269355151,137.38250453680635,-307.42582922967057,-472.3642871545216,-245.8687359559238,-291.798679207925,203.3421485448241,-6.218967516877364,-491.0696321552885,-300.60374404584,-49.993761289876936,381.3655028442624,-301.21384379978895,-229.48983516784892,-491.20068013807565,215.21264564123544,-18.17531082471577,-722.158144857116,111.70479869712452,-341.0275140965897,-81.89387057209665,-104.8183363612942,-481.1019359169698,-99.64769613260214,220.30684560454813,-287.8947456345905,10.849601692572389,-263.89540094626176,-420.71867531015465,-254.675566205238,35.21719427341142,118.71805630448284,433.3246624083453,49.93761349324972,301.10022133085994,-360.4732615919855,284.83853713708777,-477.1989512173856,321.8188124436854,-120.02308026343704,-446.1857026610715,-44.3936517623052,-247.9718984962183,-74.04323984222442,-1023.2368043700808,-9.896622501520689,-906.4375358040307,-367.9678975352334
RGI60-07.01464,78.9916,13.3845,-778.4609784496879,-1426.2550638974612,-659.6261334945661,-235.80297643452133,-883.7471032276774,-894.5094261653849,-504.6411990140476,-776.2033295435465,-975.409061715388,-701.5711067833863,-673.9911056739627,-694.7350137449929,-715.5199522336453,-905.2990522819412,-1312.3323508208134,-917.986849398221,-330.50559437093614,-636.0507361357414,-333.2112787952682,-300.5465203979781,-808.3356765867419,-526.2411771847841,3.950936674389867,-815.6046058940158,-467.3164255705785,-449.927822722937,-195.55816075052985,18.81316103329167,-836.8136296005705,-190.28083066946704,-330.2557597345712,-5.875062447337347,-450.6280771251095,-616.2401947019107,-405.337559458507,-435.2925104019002,59.111739005181846,-149.96606441745115,-635.9761398270387,-445.4644317663768,-194.50682176361232,221.0899902498175,-450.2551027300682,-398.38213035013007,-602.505285344152,110.52982577189198,-70.70888316987127,-845.0832416284239,-2.9676599629271347,-513.6536715087329,134.53044810783018,-265.69289559692805,-687.3870740830997,-285.4727222258466,102.54216284089058,-440.0022899443263,-284.780736855363,-750.6894374767347,-1006.7588468593004,-884.8702208993122,-436.8920375226567,-193.4871989105548,143.5565083989337,-103.05203247527082,-72.34137536754285,-765.1738284030664,-131.3302060711695,-923.045596049049,-149.43432284570113,-540.6418577310022,-836.3213698336566,-488.1036321227674,-641.2497766999044,-501.71038662404806,-1564.5678022024856,-423.9514687519762,-1338.627414133981,-875.3816871132908
RGI60-07.01494,79.3553,12.6552,-709.9070936950526,-1392.2202667495558,-584.9279668944375,-138.67054365034352,-821.1601870343306,-832.6034385962766,-422.126527325349,-708.247926779104,-918.174266376866,-629.9185071666553,-601.0190128488688,-623.0195936590868,-645.0701020310642,-845.1038636791344,-1273.9447294257948,-858.8086589483265,-240.26865276118136,-562.2210980328379,-243.4371656344783,-209.17197361446884,-744.0640140607035,-457.1477150185196,73.72263708880709,-746.1859185947304,-396.4720590374334,-381.0364827777265,-126.12970563451256,88.77912761363397,-766.3096952244377,-121.01682609147178,-260.9861724746181,63.93435436063395,-380.9893541043645,-546.0597909389238,-335.8591733567099,-365.8033271583568,129.14700198108167,-80.62746698836025,-565.7309555834673,-375.55420933489455,-125.28298708998364,310.56675793052415,-376.46925208308426,-299.0582638799028,-511.5120965299377,199.6635896173659,5.426837969610643,-784.9144490618742,51.6206831220178,-658.4422693286244,61.7124128090818,-361.14922060497423,-717.5251123748676,-252.25029444479011,125.5556515022933,-395.4734270058733,-402.8323875666812,-724.176784520793,-1016.2107290463248,-815.1923444663017,-390.925786624686,-203.62480283211192,110.8957006608944,-83.25442326638756,-107.07621095983494,-795.0436851083474,-59.73765130905476,-850.8733558039036,15.425660100706114,-430.7490756789592,-913.6332894909084,-414.542873199493,-603.3729227902259,-516.4800157677488,-1478.3728153822497,-444.36040050632806,-1263.7098979982788,-826.9085696478227
RGI60-07.01506,78.6798,18.4735,-472.7154075124638,-1100.2749482521576,-355.2777208132067,57.13154950325043,-570.4008913311831,-579.5741377340441,-199.92664343943915,-462.0404332234477,-653.8767879680254,-386.625257836266,-358.2714915554865,-376.7532069453823,-395.2270200297232,-577.6510978913734,-970.8728012981612,-586.4737962754187,-14.701608478577375,-309.56724172403153,-14.210268327917596,18.78680229032716,-472.9178056510119,-192.8668910736692,337.9792600999549,-481.9435110693394,-132.26529903182308,-116.82968318673667,138.047336073896,352.924002163108,-502.19973702347176,143.0748330772719,3.0697175136213537,327.94433684021385,-117.02227499584588,-282.1492740613465,-54.9697046496062,-102.00783418075967,392.8613560217103,183.0078378084516,-302.2068671824132,-112.1452878377506,137.99242583830275,568.2176974825402,-114.61449399070986,-44.25012112115392,-309.8810156567084,394.8584969590215,157.46008138095738,-543.7901913153531,286.80685933504367,-169.35433305701218,59.785573536568,47.548373860222135,-352.8407079906399,-19.4609419219866,194.0894267576346,-315.30651907608865,-9.006592846449857,-284.60365261439927,-446.7576192266112,-308.10829584063885,-107.10955619045988,-57.38026201487664,248.48366333066295,-140.71771755095494,150.2360043122882,-504.00125130671785,142.6874004025106,-618.5688770811289,154.19051916490278,-363.40181519315007,-679.1614121476103,-285.466614252893,-500.0551110802829,-328.52688023051985,-1263.656908633406,-253.38184313906123,-1132.777829801178,-584.857046432222
RGI60-07.00476,78.6544,13.3684,-810.949870661201,-1485.1379735955663,-687.3089618386687,-246.25525020050577,-920.6260725295932,-931.8767370161275,-526.1930071923713,-808.8890149712756,-1016.2957027027074,-731.4088120408348,-702.8241768134916,-724.5474801047704,-746.3297057747429,-944.004181687926,-1367.7951540040046,-957.5837652456092,-346.3799326097655,-664.5739619758062,-349.60232311042523,-315.79273636143324,-844.4175346604418,-558.6817241204544,-28.123861374695352,-847.8646696556059,-498.8102487977413,-482.4614570876055,-227.79953367172988,-13.135026072389476,-868.4675487565177,-222.5901220565564,-362.5532767596167,-37.87373677479074,-482.7061241226803,-648.0146542510583,-437.470916021433,-467.4005300246016,27.31911679490839,-182.102947541646,-667.5939048375432,-477.2190541773473,-226.57595671201244,191.67239527456715,-481.3066113409405,-427.3148376376736,-631.9113494504181,81.91595787960475,-100.366954987199,-876.8222797817821,-34.181685248525085,-472.8572878339487,152.55360829407397,-246.71727446825747,-655.7087389979857,-263.5310297676313,152.63963817643463,-380.0004574361316,-204.51806342850816,-486.985827336264,-669.4685844660128,-641.0082570955857,-362.7807943702092,-226.0170940267408,108.65587474336392,-145.04277614454458,-107.72868318409812,-803.2125324734712,-194.1362123393316,-1022.736492547672,-84.69498333679527,-619.962681165997,-1002.6277936024164,-606.008395234942,-800.7753326436401,-603.1803954406759,-1597.4845196023357,-441.91560169740194,-1440.2188541235428,-913.3468354410732
