RGIId,CenLat,CenLon,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
RGI60-06.00443,64.3475,-17.927,-763.6575557726999,-1141.502897447946,-1334.1104944139313,-677.7498597444692,-1572.653100612672,-1510.537840064317,-1294.053568350669,-1046.6842063691572,-876.4780414915862,-976.3789925200884,-1902.0670441523357,-1754.964888866471,-1314.5682728955903,-357.06015590477216,-1897.610390317996,-1012.2299435107894,-905.837477001646,-1716.9102089375472,-579.3520824344139,-930.0325417245284,-2309.0669590277616,-1678.4611467496452,-885.1029513595375,-1278.069018290335,-702.0396246135623,-923.3820224058852,-1078.5452156662384,-986.862646764166,-1584.8614680304013,-1456.9073863900214,-1124.7885623741206,-1917.4708766926483,-1003.6052487488812,-1448.5480538808672,-577.6004631501661,-1069.4582896300842,-1427.6405457510643,-523.0163767287311,-588.7235891730639,-1771.6936077709663,-207.62609913306775,-1592.0780472856534,-2452.060120542987,-172.6389618300825,-437.06043304047824,-921.9444528447432,-1655.475964033637,-2038.984491030425,-2220.6463859246896,-2077.1958882448444,-1605.915482437805,-1941.2658200816315,-2118.8572251741257,-1761.5484950017883,-1951.4828080727896,-2265.252979277599,-2198.2789388518863,-2033.824409682396,-1736.5835810613144,-1981.500390718577,-1439.3371432143904,-3983.95351014376,-1752.3464895047032,-1775.71898420134,-1473.0725969916343,-2081.7714072392664,-451.1005578714433,-2156.00575829058,-1368.332785012188,-1071.905820977067,-2611.0225045972365,-1555.732105726107,-2365.8345033024902,-1618.344303097546,-2220.260182617871
RGI60-06.00297,64.5904,-20.6177,590.981481235492,153.4029138716026,-69.8229025465575,689.4005780427111,-346.5785428773304,-275.06960726651965,-24.93380615536188,260.92699724874126,457.473626981181,341.421959221395,-730.2859071514839,-560.5366257038885,-51.39751305592984,1056.1403735682973,-727.2081752547768,296.8052080326929,419.3094736112984,-519.9496617806208,795.7937627107895,389.2444812994524,-1207.4028921843217,-478.4556761640942,438.7841661499484,-16.897531829248223,648.7215360782883,391.51918705479454,210.8260047179981,315.70838339991025,-377.6329425876599,-230.97721438317117,151.82627399535937,-767.1748109828102,288.55826081419195,-228.3591090563982,777.3205781711679,205.66149011256044,-211.58762450580724,-146.15654538160163,752.6656859615982,-580.5262636145166,960.3253604620464,-448.1297485668047,-1308.156747384689,1230.3584273443123,556.09990437102,-317.7608153995343,-875.846320509109,-1176.309658924109,-1084.6113229850152,-1235.7713132968836,-576.9847051826131,-866.9183995453052,-1058.8911224114654,-854.6907524565329,-1189.4350266410734,-1222.2966056494524,-282.6623352243447,-464.99636006547536,-695.723948081333,-895.2933672057037,-31.567814880850356,-2954.926296744541,-373.9472183777244,-66.46745505453114,-172.16903715967211,-1068.130003408054,891.2529171610228,-1061.0524469309132,-381.011708808615,445.2163526720378,-1472.297429433008,-280.94767695394097,-1060.7053461240305,279.83157999641287,-967.3436768006204
RGI60-06.00293,64.7202,-19.9104,149.7408806747573,-277.6126663004293,-495.5350998886848,246.41008647172373,-765.5633090003041,-695.5042901584669,-450.9166238739722,-171.41588448211877,20.83439049108657,-92.31532050482784,-1139.1365859051407,-973.0323442642969,-475.3281256950813,607.0308324110453,-1135.0120055035593,-134.224029163222,-14.19849198575624,-931.5033516021856,354.3684194020512,-42.42827894659105,-1601.932936082067,-889.2847965004162,7.359230939187658,-437.3152319560338,213.5697258881142,-37.10385818906181,-212.9770774143109,-109.78413167687016,-786.3975225631714,-642.254460219845,-267.309662271708,-1164.1413722592692,-131.53136731712863,-635.282098555776,348.70968814946644,-208.1873134491532,-614.0045779814061,277.25266017881046,332.6205855991095,-972.8844222764338,567.7227896119048,-852.6137699512182,-1705.4403370465486,750.4648394784853,211.66036429537536,-536.4988249976996,-1105.6918565688825,-1402.4247902613108,-1292.5616660271962,-1410.362127734287,-845.9034632621216,-1232.117931285235,-1431.0355690197057,-1163.3051092249414,-1512.8055364978384,-1557.676836860363,-858.6896238951838,-959.8749463299636,-1071.952557976549,-1297.0491829526882,-515.7588771846861,-3416.69085457293,-934.7254570603347,-629.7854438889785,-688.7769156072771,-1505.5413680340018,440.3685396797264,-1445.582665941563,-740.6777061885205,-48.36951885398157,-1920.5411295428212,-713.4473791424974,-1545.0175712639295,-281.0543695208494,-1393.2996320034936
RGI60-06.00425,63.9697,-16.6955,799.5000648850868,480.03241249196657,317.3313679041619,873.0819436232875,116.07825395395832,168.96495941463726,352.49706419085334,562.1762469590409,706.566680583828,622.3892890772047,-160.60185847589955,-35.72735705599061,337.361919993103,1148.0726971297015,-155.19421362046288,594.5078241748877,685.0039941792304,-0.8918222238190339,962.2667644923056,666.0157700108896,-500.4646186188707,33.74162798374185,705.6991200295067,373.7472856845208,861.835403735209,675.1690956869203,544.5331227739014,622.8185061813716,117.48650625850594,226.52463462378392,508.36864204736736,-161.62328650433207,612.5904669196811,236.94006233776668,974.9005344091772,559.6141598332022,257.4828965141287,1177.781881499409,969.4673800440436,-69.46826115867623,1253.6820221274495,77.0321207743225,-503.453696383662,1406.3941994660308,1372.6316035596003,785.6679290377557,64.34191584138436,-132.7124570256773,-289.4434156198359,-385.164097189947,2.457986251620952,-596.7240039767886,136.01531409631656,-25.55914868250392,-317.18863587252844,-512.3899884932201,-803.1865932951791,-317.39717594747435,60.8071859198765,-192.39281109567847,242.5012651281173,-1806.0636402396772,280.1009890062496,-359.94088972856053,10.003124345677248,-179.9129481533416,1083.343714147554,-540.5866823506248,24.45172484373425,207.22052656567655,-799.9246733790644,-108.2875786804077,-975.479153064244,189.48904910257068,-687.5601286446822
RGI60-06.00466,64.5191,-15.656,336.9021552794331,22.62325906519992,-137.65163241951723,407.8954585229485,-336.2597087034271,-284.7604099911444,-104.91945361975282,100.60066090991631,241.97053706218068,158.77967144672317,-610.9567772051977,-488.7829939010121,-122.7612408021175,673.1888371586869,-607.7075348723207,128.29801833223598,216.67652692548185,-457.6973473140434,488.0183247616502,196.45517910276283,-950.0390394318676,-425.7057408069747,233.98178450212973,-92.57382062068734,386.5457643305773,202.81714723019147,74.20296968098444,150.92773624510744,-345.6007359786609,-238.4091269766126,38.733754643669634,-619.0087942483303,142.3758730214259,-225.53524036071656,501.0670655783724,95.2620254939191,-198.66414547294573,-144.71140624065586,509.19438742068553,-510.4971645171413,818.2495181192468,-354.1265558526804,-862.0389750043573,775.593515329951,922.2476875763152,335.56836056734875,-407.09229527282537,-611.2161095424852,-643.7158991592777,-969.6558026344238,-667.9783153874871,-1457.5060989160957,-106.93670186970868,-654.2318915385597,-1043.6500006360525,-1199.216020510509,-1611.1434260394292,-974.0216918423888,-548.8819643650133,-828.2791643508745,-339.9245949527912,-2016.4328262212152,166.8318425764278,-802.9314454539327,-378.5730899878495,-365.21485491254174,864.2811980200827,-741.0644583063487,-272.2359541501324,-123.0251738259398,-834.6563027151004,-422.7494504462845,-1253.7497715470115,29.844274955626325,-1014.1031329356366
RGI60-06.00301,64.8719,-19.898,270.7971945926397,-152.93389534297907,-369.1723445924316,365.6108166599114,-637.3937971447078,-568.337706119521,-326.37282223473994,-49.83049625536777,140.24926807728804,27.72386013248864,-1009.8967275411238,-845.7736002583998,-353.1218202582798,718.783003141888,-1007.7404096406576,-16.7012865711187,101.6566732363217,-807.795290345905,465.6224856797996,71.82763254912317,-1474.007490767389,-768.6390378679096,118.9922173909684,-322.3926857194446,321.6514946607562,72.383735886013,-102.82830738118405,-1.6044909147416382,-673.0779667044708,-531.4247643180003,-161.17825590457284,-1051.097048467563,-29.438343252377845,-530.1195143056211,443.1125358403955,-110.51830514357468,-514.6408133901818,375.3655024514702,418.5180700340367,-880.1015216803003,654.5349036922431,-755.4514130991327,-1613.0531190103463,831.8217551967576,298.0365633044951,-457.37375878092,-1041.4379611424547,-1351.4760772728391,-1277.9795431711352,-1416.801417175572,-839.0268542753731,-1178.5819856027242,-1358.489608866986,-1072.171123118529,-1420.967388810406,-1485.1332308134563,-731.3805648859197,-814.8633831183589,-908.1814512211322,-1119.440907992271,-362.965986178982,-3185.7667446908185,-707.1777420833486,-420.69972765530514,-466.1214297282903,-1262.090410884652,664.219661981889,-1213.1160406732702,-511.0524014570005,173.658082188359,-1683.614599972074,-497.7449814480357,-1319.0330980975623,-74.3732806230825,-1179.418622747703
RGI60-06.00294,64.8487,-19.8123,30.068476410844504,-400.31449020196055,-620.0020480618435,126.02212324089018,-892.5934160069899,-822.5883496324557,-577.0065687475808,-296.31678364873665,-103.42921509051516,-217.8260276448052,-1271.6148312166838,-1105.0973942295873,-604.9800844388553,483.3349635700897,-1270.0186899872078,-263.82880331106816,-143.80833020031656,-1067.4829984446333,225.4313936248734,-174.6312947290698,-1744.5395898045624,-1028.470024694273,-127.32864362503771,-575.7438405056405,78.03237398000961,-175.31270027621346,-353.46588592406147,-250.9204933630666,-933.0188826133046,-789.4363160081739,-413.73718364824896,-1317.6812018560067,-280.52206625743105,-789.2304041471831,198.739681701929,-363.74833514834535,-774.421345578573,-710.5792037060784,172.5449775816254,-1142.5214432484784,390.4048702597755,-1025.8081294945791,-1882.8237719855465,659.2296578169071,-12.427077907994905,-881.8945675535972,-1435.1737990312715,-1714.463996870793,-1645.2968463756158,-1726.946727768818,-1138.2613915398856,-1562.2436352624622,-1709.6200843799722,-1442.5461300488,-1779.5416036240576,-1866.846569129987,-882.5014265322154,-1054.168293600169,-1267.791800162403,-1441.1729383698407,-641.8660969122634,-3477.08989142047,-879.6022675748713,-611.5295011438238,-686.4957924253849,-1546.0730897595045,462.2619834478178,-1462.6572791874362,-783.6328762310822,30.03404422581588,-1854.147069425512,-722.0710788659494,-1466.328281664546,-170.90339228782352,-1412.9803007160826
RGI60-06.00306,64.8316,-19.8551,523.4910860590188,91.74952355944784,-128.51651414264913,620.481737071038,-401.6317868897742,-331.1202569818577,-84.37962054437645,197.6060072723023,391.4754891599444,276.9411853527269,-780.4249875347241,-612.9946880545065,-110.7295100836706,981.9036916130044,-777.5543144985722,232.67499477416249,353.49341536908014,-573.2025657599469,724.8425317610473,323.70862689276066,-1251.5513617321951,-532.4246484071527,372.4696478241642,-77.13074265939758,579.5249240176136,325.74721060801977,147.45677871730345,250.91560348156452,-433.1295720937732,-288.440865238893,89.2383983642843,-817.401959478426,224.20972282764995,-285.7007572823472,706.582391809947,142.73230391673633,-268.7314697685593,-203.9297418635552,683.1613936319425,-635.0942732857876,899.2483536051187,-516.5213255910745,-1373.196749065805,1169.1648623959547,496.8149395211355,-373.2566111637432,-927.6380877853946,-1210.613215954979,-1139.0229785252468,-1240.5889249364714,-631.294790781598,-1015.5184043310798,-1171.6930894920406,-917.3436743203126,-1253.5446220374706,-1328.4822681410617,-359.8982774665654,-536.6801357694942,-755.7313625797204,-936.9095625440286,-127.61083187756314,-3010.176215399906,-420.5344702680053,-146.81949454859551,-232.24365750203128,-1108.8273720198647,847.5347020373658,-1086.0773947711846,-408.1595343111634,406.7155975187948,-1484.8435114015335,-336.4397247233479,-1084.298030659363,225.54279063015264,-1013.7453142907716
RGI60-06.00304,64.5694,-20.096,-393.1674171031265,-824.7153525382645,-1044.8842939274566,-296.23335523645994,-1317.8802262685754,-1247.402920039375,-1000.7765005269788,-718.9202304562994,-525.13847183311,-639.6175667392926,-1696.494121714867,-1529.1349094401603,-1027.0926665014613,65.04866520604128,-1693.5892009928718,-683.8087605630616,-563.0277132713186,-1489.276556769757,-191.80184124148852,-592.7213539457521,-2167.2226180490184,-1448.384726080288,-543.8577130158325,-993.195585979804,-336.7762937449602,-590.3618534861969,-768.4826191837915,-664.9693123250413,-1348.5818103652484,-1203.8214427160126,-826.1544528954138,-1732.189994140328,-690.8353641271203,-1200.2511520018254,-208.1154085167977,-771.340153056659,-1182.176768177524,-293.28396902407366,-229.5528876325999,-1546.534851190563,-3.3150135365703512,-1421.8579191485842,-2278.365809167952,164.46364281168442,-365.98782269598246,-1107.0600552018784,-1687.6157845251532,-1998.012241739469,-1884.1394099292268,-2037.892928600025,-1438.1949570456088,-1758.951410127725,-1982.0975638694035,-1750.2782973290798,-2096.711378685637,-2112.876871151868,-1422.515305504793,-1517.8561705422342,-1630.581193090546,-1865.4950907493408,-1037.5272555874003,-3909.6055472814937,-1426.4680766508936,-1093.2807845466186,-1161.664453393963,-1988.2704218383767,-36.621495632019865,-1935.9232699070608,-1229.155519084546,-532.4751829223771,-2421.7687614277334,-1185.2750336460476,-2043.6756360329032,-762.0445046882352,-1879.3201217757544
RGI60-06.00311,64.6369,-20.5288,97.3909400436379,-341.8173337488296,-565.7834128527002,196.75211877807652,-843.2984568911276,-771.2928828063176,-519.916155663929,-232.65790563971984,-35.07147557071607,-151.35959345310408,-1227.227008320527,-1056.5134548634214,-544.9993385196505,567.3917324879399,-1222.9905462927522,-194.43542074865772,-71.08285098902631,-1013.8453278481558,307.70084943908427,-100.11308030570645,-1702.8990514613529,-970.4868268338817,-48.97523971187011,-506.0030120754063,162.9253404659401,-94.72408420311548,-275.5010611619233,-169.47240840939136,-864.8926042566802,-716.7875829150886,-331.48289221722365,-1253.251052580643,-192.0485345950876,-709.847677294957,301.36485129762536,-271.0825097916932,-688.2760784601497,-620.5490615929672,284.3125246671836,-1050.5969490068444,492.47178264125415,-912.110326039684,-1767.173111143416,777.3284851360656,111.5354070259543,-751.9454846584533,-1295.9770743411675,-1573.8199908062782,-1437.5915127304572,-1534.4047360962304,-923.8433565858464,-1328.6461809828345,-1529.0084729800233,-1342.8122861788352,-1676.311267710824,-1696.510615161789,-800.3686456583152,-991.7535447358068,-1228.753120431743,-1436.9486483110586,-556.9398711585382,-3501.720879692051,-925.0679833718552,-606.4345547853638,-718.4016752257066,-1620.586307275601,345.23739924523386,-1611.8159074720486,-931.4168703415558,-103.00293153683036,-2028.2190390126104,-821.4197155619879,-1612.3589595341798,-257.24214048205295,-1506.2573425165558
RGI60-06.00305,64.6719,-20.3716,216.3417343267552,-218.40686923334567,-440.32345007620194,313.2728578086139,-715.6877893119295,-644.9795421915449,-396.91574060517576,-113.39152223366813,81.43466635823728,-34.148005173997575,-1098.664787162005,-930.4931769072398,-425.3419882534912,673.9704467007502,-1097.2427385321664,-80.90773137424381,40.2505667900822,-892.894152380923,413.0386101524229,8.791548518444852,-1577.1952447162437,-854.0177787878346,56.08696146333951,-397.09206948603423,263.0789784049657,6.884573375163356,-173.3952460728559,-70.17396930886451,-759.6168542931508,-615.0606528546165,-236.10673056722348,-1149.8756039265647,-102.9412058230902,-617.6941195545074,379.2730360501136,-190.14317729815457,-606.4304823490206,278.7053342432376,346.34134720938715,-982.0382478320008,554.0289107493213,-860.6608815207488,-1724.444181432951,735.1389338887124,171.12618110012593,-585.7384437574196,-1217.661505831257,-1634.0503697292377,-1562.5476939515015,-1713.77992474339,-1015.1909480830911,-1187.3660799555498,-1427.8222298396818,-1257.0257799948374,-1535.046202107911,-1573.151441156453,-708.9037682641201,-824.3828724720881,-953.67306261894,-1188.4258761168617,-307.2267116809138,-3248.199731080668,-730.2933039899933,-411.7319116425736,-462.1072945057265,-1359.4786248637372,578.5253780614635,-1346.3397098230855,-627.8070024104419,116.80696352879652,-1784.6253577806428,-555.3852505455623,-1383.4993262670507,-143.27721842665008,-1266.30204055394
